Close,Label
0.063616,1
0.063616,1
0.064174,1
0.065848,1
0.068638,1
0.071987,1
0.077009,1
0.079241,1
0.075335,1
0.076451,-1
0.080357,-1
0.078125,1
0.081473,1
0.082031,1
0.077567,1
0.080357,1
0.078683,-1
0.080915,-1
0.081473,1
0.084263,1
0.083705,1
0.080915,1
0.079241,-1
0.079799,-1
0.081473,-1
0.083705,1
0.083705,1
0.080915,1
0.080915,-1
0.082031,-1
0.082031,1
0.081473,1
0.082589,-1
0.083705,1
0.084263,1
0.090402,1
0.097656,1
0.104911,1
0.107143,1
0.103795,1
0.104911,1
0.105469,1
0.102678,1
0.104911,1
0.107143,-1
0.113281,1
0.116071,1
0.115513,1
0.108817,1
0.109375,-1
0.112165,-1
0.112165,-1
0.113281,-1
0.11942,1
0.12779,1
0.137277,1
0.138393,1
0.134486,1
0.128906,1
0.13337,1
0.138393,-1
0.147321,1
0.144531,1
0.141183,1
0.133928,1
0.140067,1
0.140067,1
0.137835,1
0.125558,-1
0.128906,-1
0.131696,-1
0.129464,-1
0.128906,-1
0.142299,-1
0.145089,1
0.145089,1
0.141741,1
0.149553,1
0.151228,1
0.147879,1
0.140625,1
0.13058,-1
0.12779,-1
0.126674,-1
0.126116,-1
0.128348,-1
0.134486,-1
0.133928,1
0.135045,1
0.138951,1
0.142857,1
0.146205,1
0.145089,1
0.140067,1
0.133928,-1
0.13337,-1
0.127232,-1
0.134486,-1
0.135045,-1
0.130022,-1
0.122768,-1
0.128348,-1
0.130022,-1
0.137277,-1
0.137277,1
0.147321,1
0.152344,1
0.148995,1
0.150111,1
0.166853,1
0.166853,1
0.157366,1
0.163504,1
0.170201,1
0.181919,1
0.183036,1
0.182477,1
0.186384,1
0.191406,1
0.199219,1
0.196428,1
0.188616,1
0.186942,-1
0.188616,-1
0.200893,-1
0.207589,1
0.206473,1
0.202567,1
0.198661,1
0.196428,-1
0.202567,-1
0.207589,-1
0.209263,1
0.214844,1
0.208705,1
0.203683,1
0.207031,-1
0.208705,-1
0.202009,-1
0.199219,-1
0.195312,-1
0.189174,-1
0.194754,-1
0.191964,-1
0.189174,-1
0.18471,-1
0.1875,-1
0.1875,-1
0.189174,-1
0.191964,-1
0.196428,1
0.198661,1
0.189174,1
0.192522,1
0.192522,1
0.189732,1
0.195312,-1
0.197544,1
0.188616,1
0.183594,-1
0.180245,-1
0.178571,-1
0.176897,-1
0.175781,-1
0.185826,-1
0.189732,1
0.196428,1
0.200893,1
0.204241,1
0.209821,1
0.207589,1
0.226004,1
0.232143,1
0.227678,1
0.217076,1
0.223214,-1
0.220982,-1
0.223214,-1
0.225446,-1
0.21875,-1
0.216518,-1
0.22991,-1
0.244977,1
0.246094,1
0.242745,1
0.244419,1
0.238281,1
0.236049,-1
0.237165,-1
0.231027,-1
0.231585,-1
0.234375,-1
0.241629,-1
0.253906,1
0.256696,1
0.270089,1
0.267857,1
0.265067,1
0.265067,1
0.257812,1
0.259486,-1
0.26116,-1
0.273995,-1
0.280134,1
0.270647,1
0.267299,1
0.265625,-1
0.264509,-1
0.25558,-1
0.25,-1
0.242745,-1
0.25558,-1
0.250558,-1
0.238281,-1
0.239955,-1
0.24721,-1
0.239397,-1
0.237723,-1
0.224888,-1
0.209263,-1
0.219308,-1
0.218192,-1
0.219866,-1
0.210937,-1
0.211495,-1
0.208705,-1
0.206473,-1
0.212053,-1
0.207031,-1
0.205915,-1
0.205357,-1
0.198102,1
0.197544,-1
0.195312,-1
0.184152,-1
0.193638,-1
0.195312,-1
0.192522,-1
0.174665,-1
0.16183,-1
0.151786,-1
0.155692,-1
0.154018,-1
0.15346,-1
0.155692,-1
0.148437,-1
0.151228,-1
0.151786,-1
0.15346,-1
0.152902,-1
0.150669,-1
0.149553,-1
0.15346,-1
0.151228,-1
0.147879,-1
0.149553,-1
0.150669,-1
0.150111,-1
0.142299,-1
0.135045,-1
0.136161,-1
0.137835,-1
0.139509,-1
0.146763,1
0.166294,1
0.162388,1
0.169643,1
0.175781,1
0.154576,1
0.141741,-1
0.136719,-1
0.136719,-1
0.142857,-1
0.141183,-1
0.134486,-1
0.131138,-1
0.142857,-1
0.143415,1
0.140625,1
0.145089,1
0.111049,1
0.104911,-1
0.10212,-1
0.101562,-1
0.103237,-1
0.103237,-1
0.10212,-1
0.100446,-1
0.09933,-1
0.09096,-1
0.08817,-1
0.086495,-1
0.094308,-1
0.102678,-1
0.101562,1
0.09375,1
0.086495,-1
0.095982,-1
0.09096,-1
0.088728,-1
0.094308,-1
0.094866,-1
0.089844,-1
0.094308,-1
0.093192,-1
0.101004,-1
0.102678,1
0.104911,1
0.097656,1
0.094308,-1
0.09375,-1
0.079799,-1
0.085937,-1
0.087612,-1
0.089286,-1
0.08817,-1
0.08817,-1
0.089286,-1
0.091518,1
0.092076,1
0.095982,1
0.095982,1
0.09096,1
0.091518,-1
0.09375,-1
0.092634,-1
0.09096,-1
0.090402,-1
0.088728,-1
0.09096,-1
0.091518,-1
0.09375,-1
0.095982,1
0.09654,1
0.095982,1
0.100446,1
0.104353,1
0.108817,1
0.110491,1
0.107143,1
0.104353,1
0.108259,1
0.110491,-1
0.109933,1
0.110491,1
0.111607,1
0.108817,1
0.108817,-1
0.114397,-1
0.124442,1
0.126116,1
0.123884,1
0.117187,1
0.123326,1
0.125,1
0.124442,1
0.121652,1
0.124442,1
0.12779,-1
0.128348,1
0.129464,1
0.12779,1
0.128906,1
0.121652,1
0.120536,-1
0.123326,-1
0.116629,-1
0.110491,-1
0.110491,-1
0.109933,-1
0.111049,-1
0.109375,-1
0.103795,-1
0.107701,-1
0.103795,-1
0.105469,-1
0.108817,-1
0.108259,-1
0.114397,1
0.112165,1
0.113281,1
0.111607,1
0.116629,1
0.12221,1
0.119978,1
0.121094,1
0.120536,1
0.113839,1
0.117187,1
0.120536,1
0.121652,-1
0.11942,-1
0.114955,1
0.118303,1
0.119978,1
0.117745,1
0.12221,-1
0.120536,-1
0.118861,-1
0.11942,-1
0.118861,-1
0.117187,1
0.116071,-1
0.116071,-1
0.113839,-1
0.113839,-1
0.114955,-1
0.111607,-1
0.113839,-1
0.113281,-1
0.110491,-1
0.111049,-1
0.111607,-1
0.109375,-1
0.107701,-1
0.104911,-1
0.104911,-1
0.110491,-1
0.109375,1
0.114955,1
0.114955,1
0.117187,1
0.122768,1
0.125,1
0.126116,1
0.126674,1
0.124442,1
0.123326,1
0.132812,-1
0.134486,1
0.140067,1
0.148437,1
0.147321,1
0.141183,1
0.134486,1
0.138951,1
0.146763,-1
0.147879,1
0.147879,1
0.143973,1
0.141183,1
0.142299,1
0.136161,-1
0.130022,-1
0.132812,-1
0.142299,-1
0.137835,1
0.135045,1
0.131138,1
0.131696,-1
0.131138,-1
0.129464,-1
0.131138,-1
0.135603,-1
0.132254,-1
0.124442,1
0.129464,1
0.128348,1
0.12779,1
0.12779,1
0.130022,-1
0.132812,1
0.128906,1
0.129464,1
0.132254,1
0.131138,1
0.135045,1
0.129464,1
0.12779,1
0.121652,-1
0.116071,-1
0.112723,-1
0.117745,-1
0.118303,-1
0.114397,-1
0.112723,-1
0.110491,-1
0.112165,-1
0.117187,-1
0.119978,1
0.118303,1
0.118861,1
0.117745,1
0.114955,1
0.114955,-1
0.113281,-1
0.113281,-1
0.113281,-1
0.112165,-1
0.118861,-1
0.11942,1
0.121652,1
0.121094,1
0.113839,1
0.113839,-1
0.111607,-1
0.107701,-1
0.12221,-1
0.13058,1
0.132254,1
0.127232,1
0.132812,1
0.127232,1
0.133928,1
0.128906,1
0.124442,1
0.125558,1
0.122768,-1
0.12221,-1
0.127232,-1
0.125,-1
0.125558,-1
0.125558,-1
0.124442,-1
0.126116,-1
0.122768,1
0.120536,-1
0.118303,-1
0.117187,-1
0.117187,-1
0.118303,-1
0.118303,-1
0.117745,-1
0.119978,-1
0.116629,1
0.122768,-1
0.124442,1
0.12779,1
0.123326,1
0.120536,1
0.121094,-1
0.119978,-1
0.118861,-1
0.116629,-1
0.114955,-1
0.114955,-1
0.112165,-1
0.109375,-1
0.110491,-1
0.112165,-1
0.113281,-1
0.111049,-1
0.111049,-1
0.109933,-1
0.106585,-1
0.106027,-1
0.101562,-1
0.107143,-1
0.106585,-1
0.111049,-1
0.114397,1
0.114397,1
0.113281,1
0.116071,1
0.117187,1
0.112723,1
0.109933,-1
0.110491,-1
0.111607,-1
0.111049,-1
0.111607,-1
0.111049,-1
0.110491,-1
0.117187,-1
0.114955,1
0.110491,1
0.103795,-1
0.107701,-1
0.104911,-1
0.106027,-1
0.106027,-1
0.103795,-1
0.097656,-1
0.101004,-1
0.103237,-1
0.106027,-1
0.107143,1
0.109933,1
0.115513,1
0.113281,1
0.110491,1
0.108817,1
0.111049,1
0.116629,-1
0.12221,1
0.121652,1
0.11942,1
0.117745,1
0.113839,-1
0.114955,-1
0.117745,-1
0.120536,-1
0.12779,1
0.122768,1
0.12221,1
0.120536,1
0.122768,1
0.123326,1
0.123884,-1
0.128348,1
0.130022,1
0.124442,1
0.126674,1
0.126674,1
0.126116,1
0.125,1
0.128348,-1
0.133928,1
0.132812,1
0.136719,1
0.133928,1
0.135045,1
0.125558,1
0.12779,-1
0.13058,-1
0.134486,-1
0.132254,-1
0.129464,1
0.132254,1
0.135045,-1
0.13337,-1
0.13337,-1
0.129464,1
0.12779,-1
0.13058,-1
0.131696,-1
0.133928,-1
0.13337,1
0.13337,1
0.136161,1
0.132812,1
0.126674,-1
0.123326,-1
0.125,-1
0.123326,-1
0.117745,-1
0.119978,-1
0.123326,-1
0.121652,-1
0.11942,-1
0.112165,1
0.110491,-1
0.111049,-1
0.112723,-1
0.115513,-1
0.109933,1
0.098772,-1
0.095982,-1
0.09933,-1
0.102678,-1
0.097098,-1
0.097098,-1
0.101004,-1
0.10212,-1
0.098214,-1
0.09933,-1
0.101004,-1
0.09933,-1
0.09654,1
0.100446,1
0.097656,1
0.097656,1
0.098772,1
0.09654,-1
0.09375,-1
0.09375,-1
0.093192,-1
0.087612,-1
0.087612,-1
0.09375,-1
0.095424,1
0.093192,1
0.095424,1
0.09654,1
0.101004,1
0.10212,1
0.100446,1
0.09654,1
0.098772,-1
0.098214,-1
0.098214,-1
0.097656,-1
0.094308,-1
0.094866,-1
0.093192,-1
0.085937,-1
0.089286,-1
0.08817,-1
0.089286,-1
0.088728,-1
0.089286,-1
0.090402,-1
0.089286,-1
0.08817,1
0.089286,1
0.095424,-1
0.097098,1
0.095424,1
0.092634,1
0.092076,-1
0.08817,-1
0.080915,-1
0.075335,-1
0.076451,-1
0.078683,-1
0.077567,-1
0.071429,-1
0.077009,-1
0.075335,-1
0.075893,-1
0.073103,-1
0.071987,-1
0.071987,-1
0.070312,-1
0.066406,-1
0.065848,-1
0.066406,-1
0.06808,-1
0.069754,-1
0.070312,1
0.071987,1
0.077009,1
0.078125,1
0.080915,1
0.082031,1
0.080357,1
0.080915,1
0.077009,1
0.078125,-1
0.078683,-1
0.078683,-1
0.078683,-1
0.080357,-1
0.080357,1
0.079799,1
0.079241,1
0.078125,1
0.078683,-1
0.077009,-1
0.077567,-1
0.075335,-1
0.073661,-1
0.072545,-1
0.074219,-1
0.074219,-1
0.071429,-1
0.072545,-1
0.07087,-1
0.07087,-1
0.070312,-1
0.068638,-1
0.06808,-1
0.066406,-1
0.067522,-1
0.06808,-1
0.066964,-1
0.06808,-1
0.06529,-1
0.064732,-1
0.06529,-1
0.066964,-1
0.06808,1
0.06808,1
0.066406,1
0.065848,-1
0.067522,-1
0.06808,-1
0.06808,1
0.066406,1
0.066964,1
0.065848,-1
0.066406,-1
0.066406,-1
0.066964,-1
0.06808,-1
0.068638,1
0.069196,1
0.071987,1
0.070312,1
0.06808,1
0.06808,-1
0.072545,-1
0.075893,1
0.074777,1
0.075335,1
0.073661,1
0.07087,1
0.07087,-1
0.07087,-1
0.070312,-1
0.070312,-1
0.069754,-1
0.069196,-1
0.066964,-1
0.066964,-1
0.067522,-1
0.066964,-1
0.07087,-1
0.071429,1
0.074219,1
0.075893,1
0.080357,1
0.081473,1
0.079241,1
0.077009,1
0.080357,1
0.080357,1
0.082031,-1
0.080357,-1
0.080357,-1
0.079799,-1
0.084821,1
0.083147,1
0.083147,1
0.083705,1
0.083147,1
0.085937,1
0.087612,1
0.091518,1
0.089286,1
0.088728,1
0.086495,1
0.089286,1
0.088728,1
0.088728,1
0.085937,-1
0.084821,-1
0.084821,-1
0.084821,-1
0.085379,-1
0.086495,-1
0.089286,1
0.089844,1
0.090402,1
0.089844,1
0.091518,1
0.089844,1
0.08817,1
0.086495,-1
0.087053,-1
0.08817,-1
0.089286,-1
0.089286,-1
0.093192,1
0.092076,1
0.09933,1
0.100446,1
0.099888,1
0.097656,1
0.097098,-1
0.097098,-1
0.099888,-1
0.09933,1
0.098214,1
0.09933,1
0.099888,1
0.09933,1
0.102678,1
0.10212,1
0.101004,1
0.101562,1
0.102678,1
0.103795,1
0.106585,1
0.109375,1
0.107143,1
0.106585,1
0.107143,1
0.104353,1
0.102678,-1
0.101004,-1
0.098772,-1
0.09933,-1
0.105469,-1
0.102678,-1
0.103237,-1
0.106585,1
0.106027,1
0.106027,1
0.107701,1
0.107143,1
0.106585,1
0.106585,1
0.107143,1
0.106585,1
0.106027,1
0.106585,1
0.111607,1
0.112165,1
0.112723,1
0.114955,1
0.117745,1
0.116071,1
0.114397,1
0.111607,1
0.109933,-1
0.109933,-1
0.112723,-1
0.113281,-1
0.110491,-1
0.109933,1
0.111049,1
0.110491,1
0.110491,1
0.116629,-1
0.116071,1
0.119978,1
0.118303,1
0.126116,1
0.123326,1
0.11942,1
0.124442,1
0.126116,-1
0.126116,1
0.126116,1
0.121652,1
0.121652,-1
0.120536,-1
0.11942,-1
0.121652,-1
0.123326,-1
0.121094,-1
0.121652,-1
0.120536,-1
0.119978,1
0.12221,1
0.126116,-1
0.129464,1
0.132812,1
0.135603,1
0.13337,1
0.132254,1
0.140067,1
0.143973,1
0.142857,1
0.139509,1
0.135045,1
0.135045,-1
0.136161,-1
0.143415,-1
0.145647,1
0.140625,1
0.147321,1
0.148995,1
0.162388,1
0.160714,1
0.16462,1
0.160714,1
0.160714,1
0.15904,1
0.157924,1
0.165178,-1
0.164062,1
0.165178,1
0.16462,1
0.166294,1
0.165178,1
0.165178,1
0.165736,1
0.169085,1
0.172991,1
0.173549,1
0.168527,1
0.160714,-1
0.160714,-1
0.161272,-1
0.160714,-1
0.162388,-1
0.160156,-1
0.152902,1
0.152902,-1
0.15625,-1
0.160714,-1
0.155134,-1
0.155692,-1
0.160156,1
0.16183,1
0.160156,1
0.160156,1
0.157924,1
0.161272,1
0.167969,-1
0.15904,-1
0.152902,1
0.154576,-1
0.157924,-1
0.165736,-1
0.16183,1
0.155692,1
0.149553,-1
0.143973,-1
0.141741,-1
0.149553,-1
0.154576,-1
0.152344,1
0.147879,1
0.151786,1
0.144531,-1
0.139509,-1
0.136161,-1
0.139509,-1
0.140067,-1
0.140625,-1
0.143415,-1
0.138951,-1
0.141741,-1
0.141183,-1
0.149553,1
0.152902,1
0.160714,1
0.160714,1
0.159598,1
0.157924,1
0.157924,1
0.16183,-1
0.159598,-1
0.16183,1
0.162388,1
0.163504,1
0.165178,1
0.168527,1
0.165178,1
0.155134,1
0.155134,-1
0.158482,-1
0.156808,-1
0.155134,-1
0.159598,-1
0.15625,-1
0.145647,1
0.141741,-1
0.147879,-1
0.155692,-1
0.152902,1
0.151786,1
0.150111,1
0.157366,1
0.161272,1
0.156808,1
0.154018,1
0.152902,1
0.145089,1
0.149553,1
0.152344,-1
0.152344,1
0.150669,1
0.152344,1
0.147321,1
0.146205,-1
0.147321,-1
0.148437,-1
0.154576,-1
0.151786,1
0.148995,1
0.150111,1
0.150111,1
0.146763,1
0.146205,-1
0.145089,-1
0.147879,-1
0.147321,-1
0.151786,-1
0.148995,-1
0.148995,-1
0.152902,1
0.154576,1
0.15625,1
0.159598,1
0.165178,1
0.161272,1
0.159598,1
0.157924,1
0.158482,1
0.163504,1
0.158482,1
0.157366,1
0.162388,-1
0.157924,-1
0.15625,-1
0.157366,-1
0.160714,1
0.169643,1
0.179687,1
0.180803,1
0.178571,1
0.179129,1
0.185268,1
0.190848,1
0.189732,1
0.195312,1
0.189732,1
0.189174,1
0.194196,1
0.191406,1
0.184152,1
0.186384,-1
0.189732,-1
0.184152,-1
0.18471,-1
0.188058,-1
0.188058,-1
0.188058,-1
0.186942,-1
0.183036,-1
0.180803,-1
0.183036,-1
0.180803,-1
0.182477,-1
0.191964,-1
0.195312,1
0.199777,1
0.199777,1
0.202567,1
0.203125,1
0.199219,1
0.214844,1
0.222656,1
0.217634,1
0.237165,1
0.230469,1
0.21875,1
0.234375,1
0.22433,1
0.222098,1
0.235491,-1
0.24721,1
0.241629,1
0.247768,1
0.249442,1
0.247768,1
0.245535,1
0.240513,1
0.236607,-1
0.234933,-1
0.235491,-1
0.252232,-1
0.261718,1
0.277343,1
0.296317,1
0.283482,1
0.27846,1
0.273437,1
0.281808,1
0.29241,-1
0.308593,1
0.308593,1
0.3125,1
0.301339,1
0.290178,1
0.301897,1
0.305803,1
0.300223,1
0.288504,-1
0.297991,-1
0.295759,-1
0.291294,-1
0.283482,-1
0.291294,-1
0.299107,-1
0.294643,-1
0.305245,1
0.304687,1
0.301339,1
0.295759,1
0.297991,-1
0.300223,-1
0.290178,-1
0.279018,-1
0.287946,-1
0.297991,-1
0.320312,1
0.320312,1
0.3125,1
0.302455,1
0.308035,-1
0.316964,-1
0.313616,-1
0.301339,-1
0.303571,-1
0.316964,-1
0.319196,1
0.317522,1
0.333705,1
0.331473,1
0.339285,1
0.333705,1
0.334821,1
0.34375,1
0.347098,1
0.353794,1
0.357143,1
0.356026,1
0.358259,1
0.357143,1
0.358259,1
0.352678,1
0.34375,1
0.337053,-1
0.350446,-1
0.353794,-1
0.34933,1
0.338169,1
0.327009,-1
0.332589,-1
0.332589,-1
0.330915,-1
0.348214,-1
0.35491,1
0.357143,1
0.352678,1
0.347098,1
0.344866,-1
0.347098,-1
0.350446,-1
0.347098,-1
0.347098,-1
0.350446,-1
0.350446,-1
0.352678,-1
0.352678,-1
0.350446,-1
0.370535,-1
0.361607,1
0.370535,1
0.366071,1
0.375,1
0.368303,1
0.375,1
0.361607,1
0.361607,-1
0.363839,-1
0.361607,-1
0.357143,-1
0.362723,-1
0.363839,-1
0.350446,-1
0.332589,-1
0.337053,-1
0.339285,-1
0.361607,-1
0.383928,1
0.392857,1
0.392857,1
0.38616,1
0.372767,1
0.369419,-1
0.379464,-1
0.372767,-1
0.379464,-1
0.377232,-1
0.373884,-1
0.366071,-1
0.370535,-1
0.368303,-1
0.359375,-1
0.377232,-1
0.38616,1
0.412946,1
0.415178,1
0.430803,1
0.441964,1
0.435267,1
0.4375,1
0.4375,1
0.441964,1
0.435267,1
0.446428,1
0.462053,1
0.473214,1
0.466517,1
0.464285,1
0.464285,1
0.464285,1
0.464285,1
0.482142,-1
0.46875,-1
0.464285,-1
0.457589,1
0.450892,-1
0.445312,-1
0.470982,-1
0.47991,1
0.486607,1
0.473214,1
0.462053,1
0.462053,-1
0.464285,-1
0.462053,-1
0.44866,-1
0.483258,-1
0.493303,1
0.504464,1
0.513392,1
0.497767,1
0.486607,1
0.504464,1
0.520089,-1
0.522321,1
0.529017,1
0.497767,1
0.495535,-1
0.484375,-1
0.483258,-1
0.475446,-1
0.486607,-1
0.475446,-1
0.464285,-1
0.430803,-1
0.325893,-1
0.308035,-1
0.363839,-1
0.328125,-1
0.316964,-1
0.25,-1
0.270089,-1
0.299107,-1
0.352678,-1
0.344866,1
0.345982,1
0.32366,1
0.321428,1
0.339285,1
0.337053,1
0.332589,1
0.32366,-1
0.332589,-1
0.345982,-1
0.332589,-1
0.328125,1
0.3125,-1
0.32366,-1
0.308035,-1
0.316964,-1
0.32366,-1
0.330357,-1
0.325893,-1
0.3125,1
0.294643,-1
0.296875,-1
0.290178,-1
0.272321,-1
0.274553,-1
0.294643,-1
0.308035,1
0.3125,1
0.310268,1
0.303571,1
0.332589,1
0.334821,1
0.350446,1
0.350446,1
0.361607,1
0.372767,1
0.370535,1
0.377232,1
0.38058,1
0.359375,1
0.376116,1
0.387276,-1
0.375,-1
0.399553,1
0.398437,1
0.390625,1
0.397321,1
0.357143,1
0.379464,1
0.375,1
0.377232,1
0.377232,1
0.382812,1
0.381696,1
0.381696,1
0.35491,-1
0.358259,-1
0.350446,-1
0.364955,-1
0.35491,-1
0.35491,-1
0.368303,-1
0.370535,1
0.372767,1
0.368303,1
0.352678,1
0.35491,-1
0.344866,-1
0.345982,-1
0.35491,-1
0.366071,-1
0.362723,1
0.366071,1
0.368303,1
0.373884,1
0.372767,1
0.372767,1
0.38616,1
0.381696,1
0.377232,1
0.372767,1
0.372767,-1
0.383928,-1
0.38616,1
0.399553,1
0.415178,1
0.418526,1
0.418526,1
0.412946,1
0.41741,1
0.404017,1
0.408482,-1
0.412946,-1
0.401785,-1
0.41183,-1
0.401785,-1
0.399553,-1
0.391741,-1
0.392857,-1
0.379464,-1
0.364955,-1
0.358259,-1
0.370535,-1
0.366071,-1
0.352678,-1
0.357143,-1
0.345982,-1
0.350446,-1
0.372767,-1
0.363839,1
0.366071,1
0.370535,1
0.372767,1
0.368303,1
0.352678,1
0.352678,-1
0.357143,-1
0.359375,-1
0.35491,-1
0.352678,-1
0.358259,-1
0.364955,-1
0.370535,1
0.372767,1
0.369419,1
0.366071,1
0.366071,-1
0.372767,-1
0.375,1
